Identifier,SMILES
NPBS095395,O=C(C1=C(O)C=2C(OC3OC(CO)C(O)C(O)C3OC4OCC(O)(CO)C4O)=CC(OC)=CC2C=C1C)C
NPBS095396,CCC(C)/C=C(\C)/C=C/C1=CC2=C(C(=O)[C@@]([C@H](C2=CO1)CC(=O)CC(C)O)(C)O)Cl
NPBS095397,C1=CSSSC1
NPBS095398,O=C1C=C(NC)C(=O)C=2C=C3C(=C(O)C12)C(OC(CC(=O)O)C3)CCCC
NPBS095399,CC(=O)OC[C@@]12[C@H](OC(C)=O)C[C@H]3[C@@H]([C@H]1[C@](C)(OC(C)=O)C(=O)[C@@]1(O)C[C@H](C)[C@H](OC(C)=O)[C@@H]1[C@H]2OC(=O)C(C)C)C3(C)C
NPBS095400,O=C1ON(C(=O)N1)CC(N)C(=O)O
NPBS095401,C1=CC=C(C=C1)C[C@H]2C3=NC4=CC=CC=C4C(=O)N3[C@@H](C(=O)N2)CCC(=O)N
NPBS095402,O=C1C2(O)CC34CCCN5CC2C6(C7=CC=C8OCOC8=C7NC16CC3)C54
NPBS095403,COC1=CC(=C2C(=C1)C(=O)N3C4=CC=CC=C4C(=O)N5CCC[C@H]5C3=N2)O
NPBS095404,C/C=C/C(C)=C/C(C)=C/C(C)=C/C
NPBS095405,O=C(OC1C(=C2C(OC(=O)C)C(OC(=O)C)C3(C)C(OC(=O)C)CC(OC(=O)C)C4(OC4)C3C(OC(=O)C)C(O)(C1)C2(C)C)C)C
NPBS095406,CCNC
NPBS095407,CCCCCCC(C)/C=C(\C)/C=C/C(=O)O[C@H]1C=CC(=O)O[C@H]1/C=C/C(=O)O
NPBS095408,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N1)CC4=CC=C(C=C4)O)CC(C)C)CC5=CC=C(C=C5)OCC=C(C)C)CC(=O)N
NPBS095409,O=C(CCC1(C)C2OC1(CCC3(C)C(C)CCC4OC(C)(C)C5(O)OC43CC5)C(C)CC2)C(C)C
NPBS095410,C=C[C@@](O)(CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
NPBS095411,C[C@]1(C2=C([C@@H](C([C@H]2O)(C)C)O)C(=O)[C@@](C13CC3)(C)O)O
NPBS095412,O=Cc1cc2c3cc(O)c(O)cc3c3cc(O)c(O)cc3c2o1
NPBS095413,O=C1C=2C(O)=CC(O)=C(O)C2OC(C3=CC=C(OC)C=C3)C1
NPBS095414,COc1ccc(-c2cc(=O)c3c(OC)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1OC
NPBS095415,CC(C)=CCC[C@@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@@]1(O)CC[C@@]2(C)[C@H]1[C@H](O)CC1[C@@]3(C)CC[C@H](O)C(C)(C)C3[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C[C@]12C
NPBS095416,O=C1OC=2C=C(OC)C(O)=CC2C=3C(C4=CC=C(O)C(O)=C4)=C5C=6C=C(OC)C(O)=CC6CCN5C13
NPBS095417,CCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@H](O)CCCCC(=O)C[C@H](O)CCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1
NPBS095418,CC(=O)O[C@@H]1[C@H](O)[C@H]2C(C)(C)[C@H](O)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC(=O)[C@H]3c3ccoc3)[C@]12C
NPBS095419,O=C(OC)C1NC(OCC1CC(C)CCCCC)C2=CC=CN2
NPBS095420,OCC(O)C(O)C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1
NPBS095421,O=CC1(C)C(OC2OC(C(=O)O)C(O)C(OC3OCC(O)C(O)C3O)C2OC4OC(CO)C(O)C(O)C4O)CCC5(C)C1CCC6(C)C5CC=C7C8CC(C)(C)CCC8(C(=O)OC9OC(C)C(OC%10OC(C)C(OC%11OCC(O)C(O)C%11O)C(O)C%10O)C(O)C9OC%12OC(CO)C(OC(=O)C)C(O)C%12O)C(O)CC76C
NPBS095422,O=C1C=C(OC=2C(OC)=C3OCCC3=C(OC)C12)C
NPBS095423,O=C(O)CCCCCCCCCCCCCCCCC(=O)OC(CO)CO
NPBS095424,O=C1OC2CN(C)C3CC(O)C=CC23C4=CC=5OCOC5C=C14
NPBS095425,O=C1C(=C2C3OC3(C)C(C)CCC(C)C2C1)C
NPBS095426,O=C1NCCCN(C(=O)C=2C=CC=CC2)CCCCNC(C=3C=CC=CC3)C1
NPBS095427,CC1(C)CCC[C@@]2(C)[C@H]1C(=O)C=C(CO)[C@@H]2C=Cc1ccoc1
NPBS095428,C[C@H]1CC[C@H]2C(C)(C)[C@@]3(C)C=C[C@@]12CC3
NPBS095429,COc1cc(-c2cc(=O)c3c(O)c(OC)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3o2)c(OC)cc1O
NPBS095430,O=C(O)C1=CC(O)C(O)C(OC(=O)C2=CC=3C=C(O)C(O)=CC3C(=C2)C=4C=CC(O)=C(O)C4)C1
NPBS095431,OCC1OC(O)C(OC2OC(C)C(O)C(O)C2O)C(O)C1O
NPBS095432,COc1cc2c(=O)c3c(OC)cc(O)cc3oc2cc1O
NPBS095433,CC(C)c1cc2c(cc1O)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC2
NPBS095434,C/C1=C\CC[C@@](C)(O)[C@H]2CC(C)(C)[C@@H]2CC1
NPBS095435,C[C@H]1CC[C@H]2C(C)(C)[C@]3(C)C=C[C@]12CC3
NPBS095436,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OS(=O)(=O)O)C(C)(C)C5CC[C@]43C)[C@H]2C1
NPBS095437,CC(=O)O[C@H]1C[C@](C)(O)C[C@@H]2[C@@]1(OC(C)=O)C[C@@]1(C)[C@H](OC(C)=O)[C@H]3[C@@H](OC(=O)c4ccccc4)[C@@H](C)C[C@]3(O)[C@H](OC(C)=O)[C@@]21C
NPBS095438,CCCCCCCCCCCCCCC(=O)CCO
NPBS095439,O=CC1(C)C(OC2OC(CO)C(O)C(O)C2O)CCC3(C)C1CCC4(C)C3CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(COC8OC(CO)C(OC9OC(C)C(O)C(O)C9O)C(O)C8O)C(O)C(O)C7O)CCC54C
NPBS095440,O=C1CCC(=O)c2ccccc21
NPBS095441,O=C1C2=CC(O)=CC=C2OC=3C1=C(O)C=C(O)C3C4OC(CO)C(O)C(O)C4O
NPBS095442,CC1=CC(=O)C[C@]2(C)CC[C@@](O)(C(C)(C)O)C[C@@H]12
NPBS095443,COc1cc2oc(=O)ccc2c2c1OCC(C(C)(C)O)O2
NPBS095444,O=C(OC)C1C2C(=CC)CN(C)C1CC=3C=4C=CC=CC4NC3C(C=5C=CC6=C(C5)NC7=C6CCN8CC9CC7C8C(CC)C9)C2
NPBS095445,O=C1NC=2C=CC=CC2C=3OC(C)(C)C4C5OC=6N=C7C(OC)=C(OC)C=CC7=C(OC)C6C5C4C13
NPBS095446,CC1=C(C(=C(C(=C1C)O)C)O)C(=O)N[C@@H](C)C(=O)OC
NPBS095447,CC(=O)OC[C@H]1O[C@@H](OC2[C@H](O)[C@@H](O)[C@@]3(C)C(CC[C@]4(C)C3CC[C@H]3[C@@H]([C@](C)(O)CC=CC(C)(C)O)CC[C@@]34C)C2(C)C)[C@H](O)[C@@H](O)[C@@H]1O
NPBS095448,O=CCC1CC(C)C(OC2OC(C)C(N(C)C)CC2)C=CC=CCC(OC(=O)CC(O)C(OC)C1OC3OC(C)C(OC4OC(C)C(OC(=O)CC(C)C)C(O)(C)C4)C(N(C)C)C3O)C
NPBS095449,CC(C)C1=NC(CS1)C2=NC(=CS2)/C=C/C(C(C)/C(=C\C(=O)OC)/OC)OC
NPBS095450,O=C(O)c1cccc(Br)c1
NPBS095451,CC(=O)OC[C@]12[C@H](OC(=O)C(C)(C)O)[C@@H](OC(C)=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(=O)C=Cc1ccccc1
NPBS095452,O=C(OC12COC(C=3C=C4OCOC4=CC3OC)C2COC1OC=5C=C6OCOC6=CC5OC)C
NPBS095453,O=C1C=C2OC(OC)C3C4=CC=5OCOC5C=C4OC3C2(O)CC1
NPBS095454,COc1ccc2cc(C(C)=O)cc(F)c2c1
NPBS095455,C=C1[C@H](O)C[C@H]2[C@@](C)(COC(C)=O)C[C@H](O)C[C@]2(C)[C@H]1CCC(C)=CCOC(C)=O
NPBS095456,O=C1OC=2C=C(OS(=O)(=O)[O-])C(OC)=CC2C=3C(C4=CC=C(O)C(OC)=C4)=C5C=6C=C(OC)C(OC)=C(OC)C6CCN5C13
NPBS095457,O=C1OC(C)C(C)C2(O)OC3(C(=O)C(Cl)=C4C=C(OC=C4C3C12)C=CC(C)CC)C
NPBS095458,OC=1C=CC(=CC1)C2=C(C3=CC(O)=CC(O)=C3)C(C4=CC=C(O)C=C4)C=5C(O)=CC(O)=CC5C6C(C7=CC=C(O)C=C7)C=8C(O)=CC(O)=CC8C26
NPBS095459,O=C(OC)C=C(OC)C(C)C(OC)C=CC=1N=C(SC1)C=2N=C(SC2)C(C=CC=CC(C)C)C
NPBS095460,O=C1OC=2C(O)=C3OC(=O)C=4C5=C(OC(=O)C6=CC(O)=C(O)C(O)=C65)C(O)=C7OC(=O)C(C2C8=C(O)C(O)=C(O)C=C18)=C3C74
NPBS095461,O=C(CNC(=O)c1ccccc1)c1ccccc1
NPBS095462,O=C(C1=CC=C(OC)C=C1OC2OC(CO)C(O)C(O)C2O)C
NPBS095463,CCCCCCCCCC=CCCC[C@@H](O)[C@@H](O)C(CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)[C@H](O)CCCCCCCCCCCCCC
NPBS095464,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=C[C@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)C3(O)CC[C@@]21C
NPBS095465,O=C(OC(C)C1(O)CCC2(O)C3(O)CC=C4CC(OC5OC(C)C(OC6OC(C)C(OC7OC(C)C(O)C(OC)C7O)C(OC)C6)C(OC)C5)CCC4(C)C3CC(O)C12C)CC(C)C
NPBS095466,O=C(OC1C(OC)C(C)C2CC(=O)OC3CC4C(C)CC(O)C(=O)C4(C)C1C32C)C
NPBS095467,O=C(O)C1=CC(=CC=NC(C(=O)O)CC[S+]([O-])C)CC(N1)C(=O)O
NPBS095468,COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(=O)cc(-c3cc(OC)c(OC)c(OC)c3)oc2c1
NPBS095469,CCCCCCC(=O)OCC(C)CC
NPBS095470,O=C(OC)C=CC(=CC=CC(=CC=CC=C(C=CC=C(C=CC(=O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C)C
NPBS095471,O=C(NC1C(=O)N(C)CCCC1)C(OC)C(O)C(O)C(O)C=CC(C)C
NPBS095472,O=C1C=CC(NC(=O)C(C=CCCN1)NC(=O)C(NC(=O)NC(C(=O)O)C(C)C)C(C)CC)C(C)C
NPBS095473,Cc1c(O)c2c(c3c1O[C@]1(O)[C@@H](C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3c1ccccc1)O[C@H](c1ccccc1)CC2=O
NPBS095474,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CCC56OC(O)C7(C(O)CC54C)C(O)C(OC(=O)C(=CC)C)C(C)(C)CC67)C2(C)C)C(OC8CC(CO)C(O)C(O)C8O)C(OC9OC(CO)C(O)C(O)C9OC%10OC(O)C(O)C(O)C%10O)C1O
NPBS095475,CC=C(C)C(=O)O[C@H]1[C@H](Oc2c(C(C)C)ccc(C)c2O)O[C@H](C)[C@@H](OC(=O)C(C)=CC)[C@@H]1O[C@@H]1O[C@H](C)[C@H](OC(C)=O)[C@H](O)[C@H]1O
NPBS095476,OCC(C)CCCC(C)C1C(O)C(O)C2C3(O)CC(O)C4CC(O)CCC4(C)C3CCC12C
NPBS095477,COc1c(C)c(OC)c(C(=O)C(C)C)c(OC)c1C
NPBS095478,CCCCCCCCCCCCCCCCCCCCCC(=O)OC=Cc1ccc(O)cc1
NPBS095479,O=C1C=2C(O)=C(C=3OC4(O)C(C(=O)C(C(=O)C4(C)C)(C)C)C(C=5C=CC=CC5)C3C2OC(C=6C=CC=CC6)C1)C
NPBS095480,C=C1CC2C(CC1O)C2(C)C
NPBS095481,O=C(OC1CC(C)C(C)(C2OC3OC(O)CC3C2)C4CC5OC(O)C14C6(OC6)C5)C
NPBS095482,CCCCCCCCCCCCCCCCc1ccc(C=O)[nH]1
NPBS095483,COC(C=C[C@](C)(OC)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](OC(C)=O)C(C)(C)C3CC[C@]12C)C(C)(C)O
NPBS095484,O=C(OCC(O)COC1OC(COC(=O)CCCCCCCCCCCCCCC)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)CCCCCCCCCCCCCCC
NPBS095485,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(OC)c3C[N@@+]1([O-])CC2
NPBS095486,C[C@H](CC[C@H]1[C@@H]2C[C@H]3[C@@H](C[C@]12C)OC(=O)[C@@H]3C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPBS095487,O=C(OC)CC1C2(C(=O)C3CC4(OC3C1(C)C)C5(O)CC(=O)OC(C6=COC=C6)C5(C)CCC42O)C
NPBS095488,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3o2)cc1O
NPBS095489,CO[C@@H]1O[C@@]2(OC)C[C@H](O)[C@@H](C)[C@H]2[C@H]2[C@H]1[C@H](O)C[C@H]2C(C)=CCC=C(C)C
NPBS095490,C=C1C[C@@H](OC(=O)C2=CCOC(C)(C)OC2)[C@H]2C(=C)C(=O)O[C@@H]2[C@H]2C(C)=CC[C@@H]12
NPBS095491,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2ccc(O)c(O)c21
NPBS095492,CC(C)=CC(O)C/C(C)=C/CC/C(C)=C/CCC1C(=O)OC2OC21
NPBS095493,CC1(O)C(O)CC2C(CO)COC(=O)C21
NPBS095494,CCCCCCCCCCCCCCCCCCCC(=O)CCCCCCO
NPBS095495,CO[C@H]1C[C@@H](O[C@H]2[C@@H](OC)[C@@H](O)[C@H](O[C@@H]3[C@@H](C)O[C@H](O[C@H]4[C@@H](OC)C[C@@H](O[C@H]5[C@@H](OC)C[C@@H](O[C@H]6CC[C@]7(C)[C@H]8C[C@@H](OC(=O)C=Cc9ccccc9)[C@]9(C)[C@@](O)([C@H](C)O)CC[C@]9(O)C8(O)C=C[C@@]7(O)C6)O[C@@H]5C)O[C@@H]4C)C[C@H]3OC)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPBS095496,O=C(OC1(C)CCC(=O)C(=C)CC2OC1C3C(CCC(OC(=O)C)(C)C23)C(C)C)C
NPBS095497,CC(=O)O[C@H]1C[C@@]2(C)C(C(=O)O[C@@H]3O[C@H](CO)[C@@H](OC(=O)c4ccccc4)[C@H](O)[C@H]3O)=CCC[C@@H]2[C@@](C)(CCC2=CCOC2=O)[C@@H]1C
NPBS095498,OC1=CC=C(C=C1O)C2C3=CC(O)=C(OC)C=C3CC(CO)C2CO
NPBS095499,CC1(C)CCC[C@@]2(C)O/C1=C\C(=O)CC[C@H]2O
NPBS095500,O=C1NCC(O)CCC1NC(=O)C(OC)C(O)C(O)C(O)C=CC(C)C
NPBS095501,OCC1OC(OCC2OC(OC3CC4=CCC5C(CCC6(C)C5CC7OC8(OCC(CO)CC8)C(C)C76)C4(C)CC3)C(OC9OC(C)C(O)C(O)C9O)C(O)C2O)C(O)C(O)C1O
NPBS095502,CSCSCSSC
NPBS095503,O=C(OC1C(OC(OCCC2=CC=C(O)C(O)=C2)C(O)C1OC3OC(C)C(O)C(O)C3O)COC4OCC(O)C(O)C4O)C=CC5=CC=C(O)C(OC)=C5
NPBS095504,O=C1C=C2OC(=CC3=C2C(OC4=CC(OC)=C5C(OC(C=6C=CC=CC6)CC5)=C43)=C1C)C=7C=CC=CC7
NPBS095505,O=C1CCC2(OC2)C(O)(C1OC)C3(OC3CC=C(C)CO)C
NPBS095506,O=C(O)C1C(O)CC2N(C)C1CC2
NPBS095507,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CC[C@](C)(CO)C[C@@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O)[C@@](C)(CO)C7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
NPBS095508,CCCCC=C1OC(=O)C(C)=C1C
NPBS095509,O=C1OC2C(OC(=O)C(C)CC)C(OC(C)C2OC3OC(C)C(O)C(O)C3O)OC4C(OC(CO)C(O)C4O)OC5C(OC(CCCCC)CCCCCCCCC1)OC(C)C(O)C5O
NPBS095510,O=C(OC1C=2C#CC3=CC=CC3(OC4OC(C)(C)C(N(C)C)C(O)C4O)C(C#CC2)OC5=C(Cl)C=C(C=C5O)C(N)CC(=O)OC1)C=6C=C(OC)C=C7OC(C(=O)NC76)C
NPBS095511,CC(C)=CC[C@@H]1C[C@]2(CC=C(C)C)C(=O)C3=C(OC(C)(C)C=C3)[C@@](C(=O)c3ccccc3)(C2=O)C1(C)C
NPBS095512,c1cc2cccc-2c2c(c1)C2
NPBS095513,O=C1NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC1)CC3=CC=C(O)C=C3)C(C)C)C)C(C)C)CCS(=O)C)C(O)C
NPBS095514,O=C1C(O)=Cc2c(-c3ccccc3)ccc3cccc1c23
NPBS095515,O=C1NCC=C(C2=CN=C(N)N2)C=3C(Br)=C(Br)NC13
NPBS095516,CC1(C)C(=O)C(C(=O)CCc2ccccc2)C(=O)C(C)(C)C1=O
NPBS095517,CC(C)(CO)CC[C@@](C)(O)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CCC(=O)C(C)(C)C3CC[C@]12C
NPBS095518,CC(C)C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN)C(C)C)CC3=CNC4=CC=CC=C43)CC(=O)O)CC(=O)N)CC5=CC=CC=C5)CC6=CC=CC=C6)CC7=CC=C(C=C7)O
NPBS095519,O=C1C=CC=2C=CC=CC2C3N1CC(CC3)C4N(C)CCCC4
NPBS095520,O=C(O)C=1C2=CCC(C)(C(C)CC(=O)O)C2(C)C(O)CC1CC34OC(CC3)C(C4=O)(C)C
NPBS095521,C(C)OC([C@@H](NC(\C=C\C1=CC(O)=C(OC)C=C1)=O)CCCNC(N)=N)=O
NPBS095522,CC[C@H](C)C[C@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/[C@H]([C@@H](C)/C=C(\C)/C(=O)O[C@H](CO)[C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
NPBS095523,O=C1C=C(C)C2(O)CC1C2(C)COC3OC(CO)C(O)C(O)C3O
NPBS095524,O=C(O)CCC(NC(=O)CCCCC)C(=O)NC1C(=O)NC(C(=O)NC2C(=O)N(C(O)CC2)C(C(=O)N(C)C(C(=O)NC(C(=O)OC1C)C(C)C)CC3=CNC=4C=CC=CC43)CC=5C=CC=CC5)CCCCN
NPBS095525,N#CC(OC1OC(COC2OCC(OC(=O)C=CC3=CC=C(OC4OC(CO)C(O)C(O)C4O)C=C3)C(O)C2O)C(O)C(O)C1O)C=5C=CC=CC5
NPBS095526,O=C(C=CCCCCCCCCCCC=CC(O)C#C)CCCCCCCCCC(O)C#CC#CCO
NPBS095527,CO[C@H]1C[C@]2(OC)O[C@@H](OC)[C@@H]3[C@H](O)C[C@@H](C(C)=CCC=C(C)C)[C@H]3[C@@H]2[C@@H]1C
NPBS095528,C=C[C@@H](C=Cc1ccc(O)cc1)c1ccc(O)cc1
NPBS095529,CC(=O)O[C@@H](C[C@@H](C)C1=C2C=C[C@H]3[C@@]4(C)CCC(=O)C(C)(C)C4CC[C@]3(C)[C@@]2(C)CC1=O)[C@H]1OC1(C)C
NPBS095530,CCC(C)CCCCCC[C@@H]1CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)CCCN
NPBS095531,O=C1NC(OC)=C(OC)C(O)=C1C(=O)C(C)CC=CC
NPBS095532,O=C(OCC(=CC)C(=O)OCC=1C=CN2C1C(OC(=O)C(=CC)C)CC2OC(=O)C)C=C(C)C
NPBS095533,CC=C(C)c1c(Br)c(OCC=C(C)C)c(C)c2c1Oc1c(C=O)c(OC)c(Br)c(C(C)=CC)c1C(=O)O2
NPBS095534,CCC(C)(O)CCC=C(C)CCC=C(C)C
NPBS095535,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)C3OC(CO)C(O)C(O)C3OC4OC(C)C(O)C(O)C4O)C=5C=CC(OC6OC(CO)C(O)C(O)C6O)=CC5
NPBS095536,O=C1C=C(C)CCC(C=CC(O)(C)CCC=C(C)C1)C(C)C
NPBS095537,C=C1CCC(C(C)C)=C[C@H]2[C@H]1CC[C@]2(C)O
NPBS095538,OCC1OC(OCC(C)CCC=2OC3CC4C5CCC6CC(OC7OC(CO)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(O)CC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O
NPBS095539,CCCCCCCC[C@H]1CCC(O[Si](C)(C)C)c2c(O[Si](C)(C)C)nc(C)c(OC)c21
NPBS095540,CCCCC=CCCC(CCCCCCCCCCCC)n1cccc1C=O
NPBS095541,O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COCCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCC
NPBS095542,CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)C=Cc6ccc(O)c(O)c6)[C@@](C)(CO)C5CC[C@]43C)[C@H]2C1
NPBS095543,O=C(OC1C(=C2C(OC(=O)C)C(OC(=O)C)C3(C)C(OC(=O)C)CC(OC(=O)C)C(=C)C3CC2(C1)C(O)(C)C)C)C
NPBS095544,O=C1NC(C(=O)N2C1CC3(C=4C=CC=CC4N(C(=O)C)C23)C(C=C)(C)C)CC5=CNC=6C=CC=CC65
NPBS095545,CC(=O)OC/C=C(\C)CC[C@@H]1C(C)=CC[C@@H]2C(C)(C)CCC[C@@]12C
NPBS095546,O=C(OC1C2C3CC1(O)C(OC)CC2(OC(=O)C)C4C(OC)C5C6(C=CC(OC)C35C4N(CC)C6)COC)C7=CC=C(OC)C=C7
NPBS095547,C=C(CCC(O)C(C)(C)O)[C@@H](CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
NPBS095548,O=C(OC1CC2C(OC(=O)C3=COC=C3)C4(OC2(C)C)C(C)CCC(OC(=O)C)C14C)C5=COC=C5
NPBS095549,O=C1CCC2(C(=C(C)CCC2OC1(C)C)CCC3(C)C(C)CCC4OC5(O)CCC43OC5(C)C)C
NPBS095550,OCC1OC(OC2C(O)C(O)COC2OC3C4=CC(O)C5C(CCC6(C)C(CCC56)C(C=CCC(C)C)C)C4(C)CC(O)C3O)C(O)C(O)C1O
NPBS095551,O=C(OCC1(C(=O)CC(O)(C=CCC(O)(C=CC(CC1)C(C)C)C)C)C)C
NPBS095552,CC1=CCC[C@@]2(C)CC[C@H](C(C)C)C=C12
NPBS095553,COc1cc([C@H]2OC[C@@H]3[C@@H](c4ccc(OCC=C(C)C)c(OC)c4)OC[C@H]23)ccc1O
NPBS095554,O=C(C1=NC=C(N1)C2=CNC=3C=CC=CC32)C4=CNC=5C=C(O)C=CC54
NPBS095555,O=C(OC)N1C2=C3OCOC3=CC=C2C45C6C(=O)N7CCCC8(CCC14C(O)(C6=O)C8)C75
NPBS095556,O=C(OC1C(=CC2OC(=O)C3(OC23C(OC(=O)C)C4C5(OC5CC(OC(=O)C)C4(C)C(OC(=O)C)C1OC(=O)C)C)C)C)C
NPBS095557,O=C(CC(O)CCC(O)C1OC(CC(O)C)C(OS(=O)(=O)[O-])C(O)C1)CC(O)CC(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)CCCC4OC4CCC(C)CCCCCCCC=CCCC=CC(=C)CC=CCC5OC(CC(=C)CC=C)CC5O
NPBS095558,COc1cc(O)c2oc3ccccc3c(=O)c2c1OC
NPBS095559,O=C(OC1C2C3(OC(=O)C)COC3CC(O)C2(C)C4(O)C(=O)OC(C)(C)C51C4=C(C)C(O)C5)C=6C=CC=CC6
NPBS095560,O=C(O)CC(=O)OCC1OC(OC2=CC(O)=CC=3[O+]=C(C(OC4OC(CO)C(O)C(O)C4O)=CC23)C=5C=C(O)C(O)=C(O)C5)C(O)C(O)C1O
NPBS095561,CSCSSCSSC
NPBS095562,OC1=CC=C2OC3C=4C=C5C(OC(C5)CCCCCCC)=CC4OCC3C2=C1
NPBS095563,COc1ccc(C(=O)O[C@@H]2[C@@H](O)[C@H](C)O[C@@H](O[C@@H]3CC4C5CC=C6C[C@@H](O)CC[C@]6(C)C5[C@H](O)C[C@]4(C)[C@H]3[C@H](C)[C@@H](O)CCC(C)C)[C@@H]2OC(C)=O)cc1
NPBS095564,C[C@@H]1[C@@H](C[C@H](O[C@@]12[C@@H]([C@H]([C@@](O2)(C)[C@H]3CC[C@H](O3)[C@H]4CC[C@@H](O4)[C@H]([C@@H](C)/C=C(\C)/C(=O)C)O)OC)C)C[C@H]5[C@]([C@H]([C@@H]([C@](O5)([C@H](C(=O)O)O)O)C)OC)(C)OC)OC
NPBS095565,C=C1C(=O)O[C@@H]2C[C@H](C)CCC(=O)C(C)=CC[C@H]12
NPBS095566,O=C(OC1C(=CCC2(C(C(=O)CC2C)=C(C)C)C1OC(=O)C)C)C
NPBS095567,O=C1OCC2(OC34C(OC(=O)C)C2C(OC(=O)C)C(OC(=O)C)C4(COC(=O)C)C(OC(=O)C=5C=CC=CC5)C(OC(=O)C)C(OC(=O)C(C)CCC6=NC=CC=C16)C3(O)C)C
NPBS095568,O=C(O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C5C6(OC(=O)C)CC(C)(C)CCC6C(=O)CC54C)C2(C)C)C(OC7OC(CO)C(O)C(O)C7O)C(O)C1OC8OC(CO)C(O)C(O)C8OC9OC(CO)C(O)C(O)C9O
